Metatag1,Left,Key,Right,Key_with_anno,Tag1_Key,Tag2_Key,Tag3_Key,Lemma
ab24c12fd7569e84b404478b9847f3122116,"zur Steigerung der Effizienz und Umweltschonung . Alte Horizonte durch zukunftsorientierte , schwäbische Visionen ersetzten und aus bewährten Ideen lernen . Fortschritt ist nicht aufzuhalten , weshalb auf unkonventionelle Weise ",eine Idee buchstäblich," begraben werden muss . Effiziente Logistik innovativ mit Umwelt und Entertainment verknüpfen und den Flughafen der Zukunft entstehen lassen , den Wir in Baden-Württemberg brauchen , um im Herzen Europas verbunden zu sein . Flughafen ", eine /ART/eine  Idee /NN/Idee  buchstäblich /ADJD/buchstäblich ,eine Idee buchstäblich,ART NN ADJD,eine Idee buchstäblich,buchstäblich
f4cafbf55553394f2689f59f1c4e94eae80b,"und wird angeführt von einer Nelly in Hochform . Der erste Track auf dieser Maxi-Single ist die Albumversion und es ist wirklich der perfekte Hit ! Danach gibt es noch eine Akustikversion , die keinesfalls zu verachten ist , aber doch ",eine Idee gewöhnungsbedürftiger," ist . Nummer drei ist der "" JOSH - desi Remix "" , wo es zusätzliche Raps , Beats und eine Menge Fun gibt - ein wirklich sehr sympathischer Remix . Zum Abschluß gibt es dann noch das Instrumental von der Albumversion , wo man sich praktisch selbst ", eine /ART/eine  Idee /NN/Idee  gewöhnungsbedürftiger /ADJD/gewöhnungsbedürftiger ,eine Idee gewöhnungsbedürftiger,ART NN ADJD,eine Idee gewöhnungsbedürftiger,gewöhnungsbedürftiger
a6162c8316468ae09cc0785fd28866ada310,", 20:59 Hallo Pyros . Ich hätte mal ne Frage an die Spezialisten in diesem Forum ! Und Zwar stelle ich mir schon seit einiger Zeit die Frage , ob es irgentwie möglich ist einen Wasserfall mit Klasse II Artikeln zu zaubern ? hat vieleich jemand ",eine Idee Vieleicht," mit Vulkanen oder Fontänen ? Beste Grüße Marcel Thorin 25.08.2004 , 22:04 - Vulkane in beliebiger Menge mit Heisskleber auf ein 2 - 3 m langes Brett kleben - Brett um 90 Grad nach vorne gekippt in ca. 2 m Höhe befestigen ( mit Schraubzwingen ", eine /ART/eine  Idee /NN/Idee  Vieleicht /NN/(unknown) ,eine Idee Vieleicht,ART NN NN,eine Idee (unknown),(unknown)
fa154aa1c4e02b9a4c94d204bef45e178240,in der Praxis von der Finanzbehörde jedoch kaum Gebrauch gemacht . pp Ur - und Frühgeschichtliches Antikes Mittelalterliches Neuzeitliches Zeitgeschichtliches Philosophisches Öko-Soziales Persönliches Die Suppe braucht noch ,eine Idee Salz, . Kantsche Philosophie Carl Friedrich von Weizsäcker Marxsche Philosophie Fragmente über Philosophie Ideenstreit / Forum Fragmente über Philosophie Entweder ist Entwicklung und damit verbunden auch Geschichte Ausdruck des , eine /ART/eine  Idee /NN/Idee  Salz /NN/Salz ,eine Idee Salz,ART NN NN,eine Idee Salz,Salz
fa154aa1c4e02b9a4c94d204bef45e178240,"die Welt , indem er Gottes Gedanken nachdenkt ; so wird der Name der ewigen Struktur Platons am Ende zum Namen des subjektiven Gedankens der Neuzeit . So wird das Wirklichste zum Unwirklichsten , Flüchtigsten : "" Die Suppe braucht noch ",eine Idee Salz," . "" ( 4 ) Die griechische Philosophie beschreibt unser Verständnis von Strukturen als eine noetische Wahrnehmung , eine Wahrnehmung durch den nus , die vernünftige Seele , im Unterschied zur empirischen Wahrnehmung durch die Sinne . ", eine /ART/eine  Idee /NN/Idee  Salz /NN/Salz ,eine Idee Salz,ART NN NN,eine Idee Salz,Salz
3b0793e230e531e60afb876f4174893b4554,"wieder bewußt zu machen , was hatte der Tag ) ... ] Kategorie Die Erkenntnis des Tages | 0 Kommentare » Take That - und zwar jetzt : erst recht cati am 23. March 2009 Das geniale an Take That ist ja , das sie wieder da sind . Es wäre natürlich noch ",eine Idee besser," , hätten sie Robbie auch zurück . Andererseitss wäre Robbie dann noch wie Robbie ? Ich errinnere mich an die "" wahren Take That Zeiten "" - so eine Art Lebensabschnitt - ich wußte auch nie genau , ob ich die damals cool finden sollte oder einfach ", eine /ART/eine  Idee /NN/Idee  besser /ADJD/gut ,eine Idee besser,ART NN ADJD,eine Idee gut,gut
9c41436ca79490c8faf69588892913f5d20f,ist wie andere sollte mal darüber nachdenken das auch er morgen betroffen sein könnte . Es reicht nur das euch morgen ein Ziegelstein auf dem Kopf fällt und das war es mit dem Besser sein ! Also ich weiß nicht warum es so ist ! Vielleicht habt ihr ,eine idee !??, Kommentare Delpfin 74 schrieb am 09.09.2008 um 21:52:3 1 @ C.NRW Das mit dem fraks und dem schulabschluß sind zwei verschiedenen dinge Ich finde es beides nicht gut wolte ich damit sagen ! Feuerdrachine schrieb am 10.09.2008 um 06:32:3 9 , eine /ART/eine  idee /ADJA/(unknown)  !?? /NN/(unknown) ,eine idee !??,ART ADJA NN,eine (unknown) (unknown),(unknown)
c888194f56f97c77117a4224eaa7a2c9fcf6,"oder sie dort am Stativ zu platzieren ; im Livebild der 5 D Mark II sehe ich , wo die Schärfeebene liegt und kann auch die weiteren Vorteile des Livebildes wie Belichtungshelligkeit und Schärfentiefe sehr gut abschätzen . Das gelingt noch ",eine Idee besser," als mit dem Livebild an der Kamera , ohne dass ich mich jedoch verrenken oder flach auf den Waldboden legen muss . Jetzt setze ich ein Weitwinkelobjektiv auf und wandere durch den Wald . Im Livebild der Cinemizer lässt sich so exakt erkennen , ", eine /ART/eine  Idee /NN/Idee  besser /ADJD/gut ,eine Idee besser,ART NN ADJD,eine Idee gut,gut
8c0d5031315443b79142c403dbbd1fe1a14c,"( EEG ) . Nach heftigem Säbelgerassel verkünden Clement und Trittin inzwischen überraschend einmütig , dass es auch in zehn oder zwanzig Jahren beides geben wird : Windenergieanlagen und Kohlekraftwerke . Ursprünglich als ",eine Idee versponnener," Idealisten belächelt , hat die Windenergienutzung in den vergangenen Jahren den Bereich der energiepolitischen Realität erreicht . Weltweit operierende Unternehmen haben inzwischen die Nutzung der Windenergie für sich entdeckt . ", eine /ART/eine  Idee /NN/Idee  versponnener /ADJA/versponnen ,eine Idee versponnener,ART NN ADJA,eine Idee versponnen,versponnen
41ff6d6a113f33f5755b98f5796ed068de86,": :applaus: Kompliment Gute Darstellung , gute Musik :danke: Lg . Apollo &amp; ihr Schwob Uli Oldy 15.11.2010 , 19:22 :danke: Andy :herz: jaaaaaa , da werden Erinnerungen wach : floeten -6 : Baron Gerd Super gemacht ! Die Bilder könnten ruhig ",eine Idee länger," eingeblendet sein . 15.11.2010 , 19:24 Hallo Gerd , ja hast recht aber so schaut man sich das video 2 mal an :totlachen: gruss andy Pit Europa 15.11.2010 , 19:43 moin : Daumenhoch : 1 . KLASSE-SUPER :applaus: gruss pit : -8 - 8 :undweg: Robbine ", eine /ART/eine  Idee /NN/Idee  länger /ADJD/lang ,eine Idee länger,ART NN ADJD,eine Idee lang,lang
4bd2d1e3b6134929b8b5738a9dbfec44d0d2,"wirklich schon manchmal , ich leide unter Verfolgungswahn . Aber was kann man dagegen machen ? Schließlich werden diese Ärzte von den horrenden Krankenkassenbeiträgen beazhlt . Also im Klartext _ Wir sind Ihre Arbeitgeber ! Hat kjemand ",eine Idee ..?," Gruß Andrea 08.11.2003 , 19:55 Hallo Andrea ! Wie oft hab ich mir diese Frage gestellt ! Doch leider sind diese Ärzte Selbstständige Unternehmer und wenn wir nicht hingehen kriegen sie auch nichts bezahlt . Nur sind wir auf Ärzte angewiesen ", eine /ART/eine  Idee /NN/Idee  ..? /ADJD/(unknown) ,eine Idee ..?,ART NN ADJD,eine Idee (unknown),(unknown)
d3f9309247e53756f2b7930fdfb50fe70663,". Durch die Erleuchtung und ihre eigene Teilnahme der Engel am Licht des Wortes sind die Engel von Gott Sohn ( die zweite Person der heiligen Dreifaltigkeit ) abhängig gemacht . Die Engel sind Abbild Gottes , in dem Sinn , dass jeder Engel ",einer Idee Gottes," entspricht . Als diese Idee , geschaffen von Gott , ist er ewig wie das Wort , in dem er gedacht wurde . Vor der Zeit , aus dem Nichts geschaffen , von Gott in die Existenz gesetzt . Damit sind die Engel eng mit ihrem göttlichen Urgrund verbunden , ", einer /ART/eine  Idee /NN/Idee  Gottes /NN/Gott ,einer Idee Gottes,ART NN NN,eine Idee Gott,Gott
54e7e2b1ccf17fabf89e091657ccb5205038,"Jahren Benedikt Solga modelliert in Ton und Gips - kleine , mittelgroße und lebensgroße Figuren . "" Das Große ist eine technische Herausforderung , das Kleine ist schneller fertig und man freut sich "" , sagt er pragmatisch . Manchmal will er ",eine Idee schnell," umsetzen , manchmal gerät die Arbeit ins Stocken und dann wieder packt es einen , erzählt er über die tägliche Arbeit . Was Benedikt Solga beschäftigt : "" Wie man eine Bewegung fixieren kann , die ein interessantes Bild ergibt . "" Einige ", eine /ART/eine  Idee /NN/Idee  schnell /ADJD/schnell ,eine Idee schnell,ART NN ADJD,eine Idee schnell,schnell
7d401caabd014e3391d7e913191891e4e357,"total mies zu gehen :( . Wir "" hören "" Dir gerne zu , wenn Du Deinen Frust von der Seele schreibst . Wenn Du freie Fotografin bist , kannst Du Dich nicht auf ein Thema spezialisieren ? Wenn Du gut mit Kindern umgehen kannst , wäre es doch vielleicht ",eine Idee Babys," zu Hause zu fotografieren . Als mein Sohn geboren wurde , habe ich eine freie Fotografin zu uns kommen lassen um in gewohnter Umgebung schöne Bilder machen zu lassen . Da hättest Du nicht so etwas wie z.B. Schwimmbad . Oder Kindergärten und ", eine /ART/eine  Idee /NN/Idee  Babys /NN/Baby ,eine Idee Babys,ART NN NN,eine Idee Baby,Baby
4260116d05d169019b6a73e84414e81c554f,"? wer könnte da überhaupt was organisieren . vor nem jahr war doch schon mal die idee in diesem forum unterwegs , das die fahrer ein eigenes rennen auf die beine stellen , natürlich nicht ganz alleine , denke es gibt bestimmt menschen , die an so ",einer idee tatkräftig," mitarbeiten würden . War leider bei keinem der beiden rennen in oschersleben , werde ich aber im nächsten jahr sein , diese sache , auch wenn es nur ne 1 / 8 meile ist ist auf jeden fall zu unterstützen . es kamen viele positive posts hierzu . In ", einer /ART/eine  idee /NN/Idee  tatkräftig /ADJD/tatkräftig ,einer idee tatkräftig,ART NN ADJD,eine Idee tatkräftig,tatkräftig
cb3aa17f1525ef8da7e089968dda6de9487a,", der ein hybrides analog - digitales Studio vorsah , das aber hauptsächlich auf Grund finanzieller Schwierigkeiten aber auch meiner eigenen dienstrechtlichen Karriere nur mehr rudimentär verfolgt wurde . Die Klangmobile nach ",einer Idee Otto," Becks In Zusammenarbeit mit dem Österreichischen Ensemble für Neue Musik und seinem damaligen Leiter Herbert Grassl und Klaus Ager verwirklichte Otto Beck seine Idee der "" Klangmobile "" : Fahrrädern , auf denen große Lautsprecher ", einer /ART/eine  Idee /NN/Idee  Otto /NE/Otto ,einer Idee Otto,ART NN NE,eine Idee Otto,Otto
027adcbebe2ec4ba3049c31d6fe3df5d9d13,"Seite etwas taugt ? Männer stehen bei mir auf der Roten Liste . Klar , war der Herr Rodenkirchen auch lieb . Er hat mich nicht geschlagen , nicht gefressen , aber ich bleibe skeptisch . Tja , seit dem 22. April lebt Ella mit mir . Ca. ein Jahr alt , ",eine Idee größer," als ich und sie wurde gefunden an der A 38. Mit einem Strick angebunden . Inzwischen können wir uns den Grund denken . Ella hat schwerste HD , sie hat keine Hüftpfannen . Merkt man ihr aber momentan noch gar nicht an . Mein lieber Schwan , ist das ", eine /ART/eine  Idee /NN/Idee  größer /ADJD/groß ,eine Idee größer,ART NN ADJD,eine Idee groß,groß
efe2880c72ec3cf182e43e1b4176787b8cf2,Viertel ist realistischer . Doch die genaue Zahl - wichtig ist hier wieder das Prinzip der gleichen Besteuerung - sollten Fachleute ermitteln . Sie wird irgendwo da sein . Das Hängen von Richtern und hohen politischen Würdenträgern ist ,eine Idee Max," Webers - der bekanntlich die Weimarer Verfassung erarbeitete , die nun wohl kaum als revanchistisch gelten kann - , die ich begeistert aufnehme . Bedenke aber die Voraussetzungen , um gehängt zu werden . Da muß einer schon ganz schönen Mist ", eine /ART/eine  Idee /NN/Idee  Max /NE/Max ,eine Idee Max,ART NN NE,eine Idee Max,Max
356316a79d81036701a796f29b8ca6663a73,"Was Fr. Schlegel als Ironie karakterisirt , ist meinem Bedünken nach nichts anders als die Folge , der Karakter der Besonnenheit , der wahrhaften Gegenwart des Geistes . Schlegels Ironie scheint mir ächter Humor zu seyn . Mehre Nahmen sind ",einer Idee vortheilhaft," . 30 . Das Unbedeutende , Gemeine , Rohe , Häßliche , Ungesittete , wird durch Witz allein Gesellschaftfähig . Es ist gleichsam nur um des Witzes willen : seine Zweckbestimmung ist der Witz . 31 . Um das Gemeine , wenn man nicht selbst gemein ist ", einer /ART/eine  Idee /NN/Idee  vortheilhaft /ADJD/(unknown) ,einer Idee vortheilhaft,ART NN ADJD,eine Idee (unknown),(unknown)
ca50af8050929b576185dec4ad9e530424e4,momo vertragen muss ! schweizar Am 29. Oktober 2008 um 17:10 Uhr ach momo sag ihr des das du sie vermisst du bist ein starker bursche max u. ella ihr seid die grössten !! und die panckrocks acuh globy 123 Am 29. Oktober 2008 um 17:11 Uhr ok ich hab ,eine idee coole, pandas ! wir besuchen einfach momo und eva und fragen ob die sich treffen wollen ? : ? : perelin Am 29. Oktober 2008 um 17:18 Uhr Dichte ihr ein Liebeslied und sagen in ihm wie toll und taletiert sie ist und bitte sie um verzeihung mopsi 6 ( klickt , eine /ART/eine  idee /ADJA/(unknown)  coole /ADJA/cool ,eine idee coole,ART ADJA ADJA,eine (unknown) cool,cool
52493039674acf2f2a7efafc49d2c16d3ad4,"ich Story und Machart schlecht 4 / 10 Mafiabossen 23.03.2009 , 09:50 Mein "" Abend der Patrioten "" : * Eagle Eye ( uriblank ) "" Sie "" aktiviert US-Normalbürger für ein Attentat und scheitert am Heldenmut eben dieser Normalbürger . Hier wurde ",eine Idee alter," SF-Filme mit "" Stirb langsam 4.0 "" kombiniert . Lediglich der Hubschrauber ist nun eine Drohne und kann auch in den Tunnel hineinfliegen ... gute Action und leicht verdauliche Kost . Computer sind irgendwie doch die besseren Menschen 6 / 10 ", eine /ART/eine  Idee /NN/Idee  alter /ADJA/alt ,eine Idee alter,ART NN ADJA,eine Idee alt,alt
5b1971dbefa6aea3361dbf53cecb4af253d0,"sie fatale Folgen haben würde und einem "" Selbstmord "" gleich käme . Aus diesem Grund allein liegt es nahe , dass die massive Provokation Israels mit Raketen aller Wahrscheinlichkeit nach keine Eigeninitiative der Hamas ist , sondern eher ",eine Idee Ägyptens," . Ebenso kommt auch Israel ein Krieg höchst ungelegen , nachdem es sich seit Ausbruch des "" Arabischen Frühlings "" ruhig , schweigsam und neutral verhalten hatte , um nicht unnötig in das gewalttätige Chaos in der arabischen Welt ", eine /ART/eine  Idee /NN/Idee  Ägyptens /NE/Ägypten ,eine Idee Ägyptens,ART NN NE,eine Idee Ägypten,Ägypten
35fcc10bce3b455ac57416bee19eaaaa9c09,", Kultivieren Sie ihre Beobachtung , ihr Gehör , ihre Wahrnehmumg ' oder , Luft ist gefrässig ' . So wird deutlich , dass Größe etwas Relatives ist . Und wir arbeiten hart daran , unsere Ideen auf den Punkt zu bringen , richtig zu formulieren . ",Eine Idee unmißverständlich," zu beschreiben , muss man lernen und üben . Normalerweise gehört weder das Reden noch das Zuhören zu unserer Ausbildung . Wir Handwerker lernen das Gespräch nicht . Aber das Gespräch steht am Anfang außergewöhnlicher Aufträge und Objekte ", Eine /ART/eine  Idee /NN/Idee  unmißverständlich /ADJD/unmissverständlich ,Eine Idee unmißverständlich,ART NN ADJD,eine Idee unmissverständlich,unmissverständlich
6894aef5fd34f57abc008bd1d386d3408c3a,für die Übernahme der Aktiven der in Nachlassstundung stehenden Mystery Park AG Interlaken den Zuschlag erhalten . Was aus dem Rätselpark wird ist jedoch noch weitgehend ein Rätsel . ds / bns . Die Aktiven des für 86 Millionen Franken nach ,einer Idee Erich," von Dänikens erbauten Mysteryparks würden von der New Inspiration AG mit Sitz in Interlaken übernommen , verlautete an einer Medienorientierung in Bern . Das Aktienkapital von drei Millionen Franken verteile sich je zu einem Drittel ", einer /ART/eine  Idee /NN/Idee  Erich /NE/Erich ,einer Idee Erich,ART NN NE,eine Idee Erich,Erich
9a249ced65323a8e65ccd4a21ecede5cc07e,hinaus bekannte KinderUni von Petra Bieber gegründet wurde ? • die stimmungsvolle Silhouettenbeleuchtung des Hohntors auf Drängen der zweiten Bürgermeisterin Anne Zeisner umgesetzt wurde ? • der kostenlose Hotspot am Marktplatz auf ,eine Idee Bastian," Steinbachs zurückgeht ? • die Initialzündung zum Forum "" Generationengerechte Stadt "" von Roswitha Altrichter kommt ? • die lebendigen und aktiven Partnerschaften mit Städten in Europa seit Jahren von uns gepflegt werden ? Hier stehen ", eine /ART/eine  Idee /NN/Idee  Bastian /NE/Bastian ,eine Idee Bastian,ART NN NE,eine Idee Bastian,Bastian
44deae7e5dada3c6a747d85cd456a1e27c37,Nur Weiß ich halt nie wie etwas am besten verlötet wird oder wie man kabel / leitungen am besten verlegt oder wann man Kohleschicht-Widerstände benutzt und was für C 's und bla ... Also dachte ich mir ich fang mal klein an ... Hat jemand von euch ,eine Idee wechler," Verstärker am besten in frage kämme ? Also möglichst einfach , ein echt goiler Klang und am besten Röhre ( weil die halt cooler sind ;D ) cato 22.01.2007 , 18:29 Bevor es Dir jemand Anderes schreibt : Blutiger Anfänger und Röhrenamp passen ", eine /ART/eine  Idee /NN/Idee  wechler /NN/(unknown) ,eine Idee wechler,ART NN NN,eine Idee (unknown),(unknown)
7e9d0b0d339903b3f0c33d9a9e5ce17c7c49,"zur Verfügung . 4. Unsere Hausverwaltung begeht mit Ihnen regelmäßig Ihr Objekt damit größtmögliche Sicherheit und frühzeitiges Erkennen von Bauschäden gewährleistet ist . Wir betreuen professionell Ihre Immobilie - halt "" ",eine Idee besser," "" . Betreuung des Gemeinschaftseigentums Kontenführung der WEG Abwicklung des Zahlungsverkehrs Erstellung der Jahresabrechnung Erstellung des Wirtschaftsplanes Durchführung der Eigentümerversammlung Umsetzung der ", eine /ART/eine  Idee /NN/Idee  besser /ADJD/gut ,eine Idee besser,ART NN ADJD,eine Idee gut,gut
73d431b36b5e0a894b23552cd459596114b7,", komfortablen Limousinen mit gutem Abrollkomfort , mitgeringen Fahrgeräuschen und ausgezeichneter Langstreckentauglichkeit . Der Audi hat zwar in Komfortbelangen noch etwas mehr zu bieten , er ist insgesamt leiser und federt noch ",eine Idee besser," als der Opel , aber unter dem Strich sind die Unterschiede minimal . So bleiben als Kaufkriterium der Preis und die Ausstattung . Für den Preis des Audi 100 2.0 E bekommt man den Omega 2.0 i mit der reichhaltigen CD-Ausstattung und hat noch ", eine /ART/eine  Idee /NN/Idee  besser /ADJD/gut ,eine Idee besser,ART NN ADJD,eine Idee gut,gut
